,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Year_Month,Trata Hum.
2279,Quebradillas,91,4,0,5,0,24,51,7,2012-06,
2280,Toa Alta,335,7,0,33,15,106,107,67,2012-06,
2281,Rio Grande,285,6,0,22,25,88,122,22,2012-06,
2282,Yauco,184,4,0,10,22,48,97,3,2012-06,
2283,Yabucoa,243,3,0,24,21,96,96,3,2012-06,
2284,Villalba,53,3,0,4,3,17,25,1,2012-06,
2285,Vieques,139,1,0,4,25,55,50,4,2012-06,
2286,Vega Baja,346,8,0,53,16,82,121,66,2012-06,
2287,Vega Alta,330,6,0,39,14,61,128,82,2012-06,
2288,Utuado,257,0,0,5,9,85,157,1,2012-06,
2289,Rincón,84,1,0,7,2,36,37,1,2012-06,
2290,Trujillo Alto,340,5,0,54,18,105,136,22,2012-06,
2291,Santa Isabel,156,5,1,12,11,33,82,12,2012-06,
2292,San Sebastián,327,1,0,11,9,166,133,7,2012-06,
2293,San Lorenzo,229,6,0,29,17,87,75,15,2012-06,
2294,San Juan,5515,96,3,838,157,761,2854,806,2012-06,
2295,San Germán,116,3,0,6,7,50,48,2,2012-06,
2296,Salinas,350,5,0,14,20,96,208,7,2012-06,
2297,Sabana Grande,82,0,0,4,4,41,33,0,2012-06,
2298,Toa Baja,771,7,1,130,25,157,342,109,2012-06,
2299,Lajas,76,0,0,6,2,39,29,0,2012-06,
2300,Aguada ,151,1,0,7,10,78,48,7,2012-06,
2301,Juana Díaz,182,7,2,30,16,46,76,5,2012-06,
2302,Cataño,108,4,0,21,9,30,36,8,2012-06,
2303,Carolina,1760,24,0,238,72,336,919,171,2012-06,
2304,Canóvanas,329,10,0,37,31,87,142,22,2012-06,
2305,Camuy,143,2,0,17,3,69,47,5,2012-06,
2306,Caguas,1796,31,0,169,63,356,1025,152,2012-06,
2307,Juncos,220,8,0,29,17,74,80,12,2012-06,
2308,Bayamón,2715,27,0,286,56,502,1446,398,2012-06,
2309,Cayey,403,10,0,21,17,105,220,30,2012-06,
2310,Barranquitas,281,2,0,14,25,86,129,25,2012-06,
2311,Arroyo,94,5,0,3,3,51,31,1,2012-06,
2312,Arecibo,482,16,0,47,19,194,147,59,2012-06,
2313,Añasco,97,1,0,8,6,28,46,8,2012-06,
2314,Aibonito,240,0,0,14,21,65,123,17,2012-06,
2315,Aguas Buenas,155,5,0,14,12,67,50,7,2012-06,
2316,Aguadilla,420,3,0,24,11,139,223,20,2012-06,
2317,Adjuntas,145,0,0,4,10,50,78,3,2012-06,
2318,Barceloneta,197,2,0,10,11,58,93,23,2012-06,
2319,Ceiba,58,6,0,2,4,30,14,2,2012-06,
2320,Cabo Rojo,269,5,0,12,6,122,117,7,2012-06,
2321,Cidra,215,2,3,17,20,68,85,20,2012-06,
2322,Ciales,122,0,0,10,4,51,52,5,2012-06,
2323,Isabela,251,2,0,7,7,89,137,9,2012-06,
2324,Humacao,655,10,0,66,35,186,331,27,2012-06,
2325,Hormigueros,82,0,0,0,1,32,46,3,2012-06,
2326,Hatillo,200,2,0,22,3,81,59,33,2012-06,
2327,Gurabo,184,4,0,25,13,64,70,8,2012-06,
2328,Guaynabo,665,17,0,78,20,122,364,64,2012-06,
2329,Guayanilla,100,0,0,6,7,38,48,1,2012-06,
2330,Jayuya,59,1,0,6,6,14,31,1,2012-06,
2331,Guánica,88,1,0,1,5,33,47,1,2012-06,
2332,Florida,60,0,0,4,0,33,19,4,2012-06,
2333,Fajardo,290,12,0,20,52,94,94,18,2012-06,
2334,Dorado,356,7,1,43,4,70,172,59,2012-06,
2335,Culebra,27,0,0,0,7,3,17,0,2012-06,
2336,Corozal,192,1,0,17,12,46,77,39,2012-06,
2337,Comerío,125,1,0,8,14,39,48,15,2012-06,
2338,Coamo,224,3,0,18,22,70,103,8,2012-06,
2339,Guayama,473,4,1,33,30,145,250,10,2012-06,
2340,Patillas,132,6,1,7,12,34,66,6,2012-07,
2341,Orocovis,136,0,0,7,18,54,45,12,2012-07,
2342,Naranjito,262,2,0,25,12,81,97,45,2012-07,
2343,Naguabo,172,2,0,15,19,71,60,5,2012-07,
2344,Morovis,186,1,0,13,9,91,52,20,2012-07,
2345,Moca,137,0,0,9,7,64,55,2,2012-07,
2346,Mayagüez,1255,14,0,72,44,353,712,60,2012-07,
2347,Loiza,232,9,0,9,20,53,129,12,2012-07,
2348,Maricao,49,0,0,0,4,12,31,2,2012-07,
2349,Manatí,289,4,0,36,14,78,86,71,2012-07,
2350,Luquillo,156,2,0,14,12,64,52,12,2012-07,
2351,Las Piedras,359,3,0,35,26,145,137,13,2012-07,
2352,Las Marías,63,1,0,0,2,31,29,0,2012-07,
2353,Lares,233,0,0,4,5,84,136,4,2012-07,
2354,Lajas,90,0,0,6,3,44,36,1,2012-07,
2355,Maunabo,68,1,0,2,11,22,31,1,2012-07,
2356,Peñuelas,110,0,0,13,2,48,44,3,2012-07,
2357,Villalba,57,4,0,4,4,18,26,1,2012-07,
2358,Quebradillas,114,5,0,7,0,31,63,8,2012-07,
2359,Vieques,157,2,0,5,30,58,58,4,2012-07,
2360,Vega Baja,410,13,0,60,24,102,136,75,2012-07,
2361,Vega Alta,400,6,0,50,20,74,161,89,2012-07,
2362,Utuado,299,1,0,6,10,106,175,1,2012-07,
2363,Trujillo Alto,377,7,0,61,19,119,145,26,2012-07,
2364,Toa Baja,904,10,1,156,29,185,396,127,2012-07,
2365,Toa Alta,421,9,0,46,19,126,143,78,2012-07,
2366,Ponce,1411,28,2,116,77,265,866,57,2012-07,
2367,Santa Isabel,175,5,1,12,12,39,93,13,2012-07,
2368,San Lorenzo,263,6,0,31,20,98,90,18,2012-07,
2369,San Juan,6391,112,3,979,177,878,3315,927,2012-07,
2370,San Germán,124,3,0,6,8,51,54,2,2012-07,
2371,Salinas,378,6,0,14,20,103,227,8,2012-07,
2372,Sabana Grande,89,0,0,5,4,43,37,0,2012-07,
2373,Rio Grande,343,9,0,29,31,103,146,25,2012-07,
2374,Rincón,93,1,0,8,3,40,40,1,2012-07,
2375,San Sebastián,378,1,0,13,11,196,149,8,2012-07,
2376,Juncos,248,10,0,30,21,89,83,15,2012-07,
2377,Cidra,252,5,3,19,24,80,96,25,2012-07,
2378,Jayuya,77,1,0,6,8,21,37,4,2012-07,
2379,Carolina,2048,26,0,282,99,365,1079,197,2012-07,
2380,Canóvanas,388,12,0,41,36,110,164,25,2012-07,
2381,Camuy,148,2,0,20,3,71,47,5,2012-07,
2382,Caguas,1994,34,0,187,73,398,1129,173,2012-07,
2383,Cabo Rojo,312,5,0,15,7,140,133,12,2012-07,
2384,Bayamón,3212,28,0,363,73,583,1706,459,2012-07,
2385,Barranquitas,335,2,0,15,31,106,152,29,2012-07,
2386,Cataño,126,6,0,22,11,33,39,15,2012-07,
2387,Barceloneta,229,2,0,11,11,69,111,25,2012-07,
2388,Arecibo,557,19,0,53,22,226,161,76,2012-07,
2389,Añasco,110,1,0,9,8,36,48,8,2012-07,
2390,Aibonito,273,0,0,17,23,72,139,22,2012-07,
2391,Aguas Buenas,180,8,0,15,16,76,55,10,2012-07,
2392,Aguadilla,515,3,0,27,14,174,272,25,2012-07,
2393,Yabucoa,276,3,0,27,25,110,108,3,2012-07,
2394,Adjuntas,169,0,0,4,12,59,91,3,2012-07,
2395,Arroyo,109,6,0,4,3,55,40,1,2012-07,
2396,Juana Díaz,215,7,2,35,18,58,90,5,2012-07,
2397,Cayey,471,14,0,24,20,116,263,34,2012-07,
2398,Ciales,147,0,0,13,6,60,63,5,2012-07,
2399,Isabela,299,3,0,8,12,115,152,9,2012-07,
2400,Humacao,780,10,0,78,41,233,387,31,2012-07,
2401,Hormigueros,89,0,0,0,1,38,47,3,2012-07,
2402,Hatillo,241,2,0,23,4,95,79,38,2012-07,
2403,Gurabo,217,10,0,27,13,78,77,12,2012-07,
2404,Guaynabo,788,20,0,91,22,141,430,84,2012-07,
2405,Guayanilla,111,0,0,7,8,45,50,1,2012-07,
2406,Ceiba,70,6,0,4,5,33,19,3,2012-07,
2407,Guayama,539,4,1,38,34,163,286,13,2012-07,
2408,Florida,77,0,0,4,0,45,24,4,2012-07,
2409,Fajardo,345,15,0,25,58,111,115,21,2012-07,
2410,Dorado,408,7,1,50,5,79,201,65,2012-07,
2411,Culebra,37,0,0,0,8,6,22,1,2012-07,
2412,Corozal,221,1,0,21,15,55,87,42,2012-07,
2413,Comerío,151,1,0,9,15,53,57,16,2012-07,
2414,Coamo,267,3,0,21,26,80,124,13,2012-07,
2415,Guánica,102,1,0,1,7,35,57,1,2012-07,
2416,Yauco,199,4,0,11,22,50,109,3,2012-07,
2417,Aguada ,186,2,0,10,11,95,58,10,2012-07,
2418,Adjuntas,195,0,0,4,13,68,106,4,2012-08,
2419,Quebradillas,135,5,0,9,0,35,78,8,2012-08,
2420,Ponce,1718,30,2,136,102,312,1068,68,2012-08,
2421,Peñuelas,129,0,0,15,4,51,56,3,2012-08,
2422,Patillas,157,6,1,7,13,43,78,9,2012-08,
2423,Orocovis,154,1,0,8,18,63,52,12,2012-08,
2424,Naranjito,304,2,0,26,14,97,115,50,2012-08,
2425,Naguabo,204,2,0,19,25,84,66,8,2012-08,
2426,Rincón,103,1,0,9,3,45,44,1,2012-08,
2427,Morovis,216,2,0,14,11,103,60,26,2012-08,
2428,Mayagüez,1457,17,0,82,49,418,821,70,2012-08,
2429,Maunabo,74,1,0,2,13,23,34,1,2012-08,
2430,Maricao,58,0,0,0,5,14,37,2,2012-08,
2431,Manatí,332,4,0,39,17,92,101,79,2012-08,
2432,Luquillo,190,2,0,16,11,80,68,13,2012-08,
2433,Loiza,265,11,0,13,21,59,148,13,2012-08,
2434,Las Piedras,411,6,0,35,33,170,154,13,2012-08,
2435,Moca,161,0,0,14,5,72,68,2,2012-08,
2436,Las Marías,76,1,0,0,3,35,37,0,2012-08,
2437,Rio Grande,387,11,0,33,35,116,166,26,2012-08,
2438,Salinas,438,7,0,16,23,122,261,9,2012-08,
2439,Aguada ,221,3,0,13,14,107,72,12,2012-08,
2440,Yauco,215,4,0,12,24,53,117,5,2012-08,
2441,Yabucoa,302,4,0,29,29,119,117,4,2012-08,
2442,Villalba,70,5,0,8,4,19,30,4,2012-08,
2443,Vieques,190,3,1,5,32,81,64,4,2012-08,
2444,Vega Baja,497,14,0,70,30,116,172,95,2012-08,
2445,Vega Alta,495,6,0,58,27,92,211,101,2012-08,
2446,Sabana Grande,114,0,0,6,5,50,53,0,2012-08,
2447,Utuado,355,1,0,10,11,135,197,1,2012-08,
2448,Toa Baja,1040,11,1,186,33,213,456,140,2012-08,
2449,Toa Alta,492,12,0,50,22,150,170,88,2012-08,
2450,Santa Isabel,196,5,1,12,13,45,107,13,2012-08,
2451,San Sebastián,414,1,0,14,13,214,163,9,2012-08,
2452,San Lorenzo,310,6,0,35,22,111,116,20,2012-08,
2453,San Juan,7380,132,3,1136,202,1003,3825,1079,2012-08,
2454,San Germán,148,3,0,9,10,61,62,3,2012-08,
2455,Trujillo Alto,434,8,0,69,19,132,176,30,2012-08,
2456,Lares,258,0,0,5,6,95,146,6,2012-08,
2457,Lajas,97,0,0,6,3,50,37,1,2012-08,
2458,Juana Díaz,252,10,2,36,21,69,108,6,2012-08,
2459,Cayey,543,16,0,28,28,128,304,39,2012-08,
2460,Cataño,155,7,0,25,14,44,48,17,2012-08,
2461,Carolina,2341,32,0,326,112,405,1235,231,2012-08,
2462,Canóvanas,444,14,0,43,38,123,195,31,2012-08,
2463,Camuy,193,2,0,21,6,90,66,8,2012-08,
2464,Caguas,2211,40,0,209,78,432,1262,190,2012-08,
2465,Juncos,286,11,0,32,22,101,101,19,2012-08,
2466,Ceiba,86,7,0,4,5,41,26,3,2012-08,
2467,Bayamón,3713,32,0,419,88,662,1972,540,2012-08,
2468,Barceloneta,281,3,0,13,11,88,133,33,2012-08,
2469,Arroyo,133,6,0,4,10,57,55,1,2012-08,
2470,Arecibo,656,20,0,60,28,268,198,82,2012-08,
2471,Añasco,134,1,0,11,11,44,58,9,2012-08,
2472,Aibonito,309,0,0,18,28,85,154,24,2012-08,
2473,Aguas Buenas,216,9,0,19,19,95,62,12,2012-08,
2474,Aguadilla,629,5,0,30,16,227,324,27,2012-08,
2475,Barranquitas,380,2,0,16,32,124,171,35,2012-08,
2476,Ciales,181,1,1,15,7,74,76,7,2012-08,
2477,Cabo Rojo,353,6,0,17,8,157,152,13,2012-08,
2478,Coamo,307,3,0,22,28,91,149,14,2012-08,
2479,Cidra,283,5,3,21,28,89,107,30,2012-08,
2480,Isabela,371,3,0,12,12,147,187,10,2012-08,
2481,Humacao,868,10,0,88,41,261,435,33,2012-08,
2482,Hormigueros,99,0,0,0,1,43,51,4,2012-08,
2483,Hatillo,278,4,0,27,7,106,91,43,2012-08,
2484,Gurabo,252,11,0,34,16,87,89,15,2012-08,
2485,Guaynabo,963,21,0,114,29,172,530,97,2012-08,
2486,Guayanilla,117,0,0,8,8,45,55,1,2012-08,
2487,Jayuya,87,1,0,7,9,27,39,4,2012-08,
2488,Guánica,119,1,0,1,9,37,69,2,2012-08,
2489,Florida,92,0,0,4,0,56,28,4,2012-08,
2490,Fajardo,400,18,0,28,64,128,138,24,2012-08,
2491,Dorado,492,9,1,58,7,100,246,71,2012-08,
2492,Culebra,39,0,0,0,8,6,24,1,2012-08,
2493,Corozal,265,1,0,26,17,68,107,46,2012-08,
2494,Comerío,176,1,0,8,17,62,67,21,2012-08,
2495,Guayama,627,5,1,44,38,181,344,14,2012-08,
2496,Comerío,206,2,0,11,20,69,81,23,2012-09,
2497,Corozal,307,1,0,31,19,80,126,50,2012-09,
2498,Culebra,43,0,0,0,8,8,26,1,2012-09,
2499,Dorado,547,9,1,62,7,118,275,75,2012-09,
2500,Fajardo,442,22,0,31,67,139,157,26,2012-09,
2501,Florida,108,0,0,4,0,65,33,6,2012-09,
2502,Guánica,140,3,0,1,10,39,85,2,2012-09,
2503,Gurabo,300,11,0,40,16,106,110,17,2012-09,
2504,Guayanilla,132,1,0,9,8,52,61,1,2012-09,
2505,Guaynabo,1095,25,0,137,32,203,589,109,2012-09,
2506,Hatillo,312,4,0,31,7,118,106,46,2012-09,
2507,Hormigueros,114,0,0,0,1,52,56,5,2012-09,
2508,Humacao,960,10,0,97,46,290,478,39,2012-09,
2509,Isabela,403,4,0,16,12,156,202,13,2012-09,
2510,Jayuya,106,1,0,7,13,33,48,4,2012-09,
2511,Guayama,705,8,1,46,44,196,393,17,2012-09,
2512,Coamo,355,3,0,27,32,102,174,17,2012-09,
2513,Aguas Buenas,242,9,0,21,26,105,69,12,2012-09,
2514,Ciales,193,2,1,15,7,80,80,8,2012-09,
2515,Aguadilla,745,5,0,38,23,275,374,30,2012-09,
2516,Aibonito,350,0,0,19,33,98,173,27,2012-09,
2517,Añasco,149,1,0,11,12,56,60,9,2012-09,
2518,Arecibo,761,21,0,66,32,311,245,86,2012-09,
2519,Arroyo,165,6,0,4,13,67,73,2,2012-09,
2520,Barceloneta,334,5,0,22,13,93,160,41,2012-09,
2521,Barranquitas,430,3,0,18,35,144,194,36,2012-09,
2522,Cidra,321,7,3,30,32,97,118,34,2012-09,
2523,Bayamón,4266,35,0,514,104,749,2249,615,2012-09,
2524,Caguas,2503,46,0,234,86,480,1422,235,2012-09,
2525,Camuy,245,4,0,22,7,109,92,11,2012-09,
2526,Canóvanas,500,14,0,47,38,136,229,36,2012-09,
2527,Carolina,2626,35,0,354,120,451,1419,247,2012-09,
2528,Cataño,192,8,0,26,14,58,65,21,2012-09,
2529,Cayey,632,19,0,35,36,148,350,44,2012-09,
2530,Ceiba,101,7,0,4,10,48,29,3,2012-09,
2531,Cabo Rojo,394,6,0,22,8,176,167,15,2012-09,
2532,Juana Díaz,310,12,2,38,21,87,138,12,2012-09,
2533,Peñuelas,144,0,0,17,4,55,64,4,2012-09,
2534,Lajas,109,1,0,6,3,56,42,1,2012-09,
2535,Salinas,517,7,0,19,26,150,304,11,2012-09,
2536,San Germán,167,4,0,12,11,67,69,4,2012-09,
2537,San Juan,8344,142,5,1302,223,1115,4360,1197,2012-09,
2538,San Lorenzo,358,8,0,41,24,123,139,23,2012-09,
2539,San Sebastián,459,1,0,17,14,237,180,10,2012-09,
2540,Santa Isabel,215,6,1,12,14,54,114,14,2012-09,
2541,Toa Alta,547,12,0,56,26,164,188,101,2012-09,
2542,Sabana Grande,134,0,1,8,7,56,62,0,2012-09,
2543,Toa Baja,1183,11,1,204,41,229,530,167,2012-09,
2544,Utuado,397,2,0,11,14,149,219,2,2012-09,
2545,Vega Alta,562,6,0,61,29,110,243,113,2012-09,
2546,Vega Baja,605,14,0,79,34,135,231,112,2012-09,
2547,Vieques,217,3,1,5,32,99,72,5,2012-09,
2548,Villalba,82,6,0,10,5,20,37,4,2012-09,
2549,Yabucoa,323,4,0,32,33,125,125,4,2012-09,
2550,Yauco,244,5,0,15,25,61,133,5,2012-09,
2551,Trujillo Alto,479,9,0,74,19,141,202,34,2012-09,
2552,Rio Grande,429,11,1,37,37,127,189,27,2012-09,
2553,Rincón,111,2,0,9,3,49,46,2,2012-09,
2554,Quebradillas,164,5,0,10,2,42,97,8,2012-09,
2555,Lares,286,1,0,5,6,103,165,6,2012-09,
2556,Las Marías,93,1,0,0,4,40,47,1,2012-09,
2557,Las Piedras,452,7,0,37,33,188,173,14,2012-09,
2558,Loiza,292,14,0,17,22,64,161,14,2012-09,
2559,Luquillo,227,2,0,17,11,97,87,13,2012-09,
2560,Manatí,408,4,0,41,19,117,135,92,2012-09,
2561,Maricao,62,0,0,1,5,14,40,2,2012-09,
2562,Maunabo,84,1,0,2,14,26,40,1,2012-09,
2563,Mayagüez,1605,17,0,94,52,460,907,75,2012-09,
2564,Moca,185,0,0,14,5,80,84,2,2012-09,
2565,Morovis,238,3,0,16,12,112,67,28,2012-09,
2566,Naguabo,229,3,0,20,27,95,75,9,2012-09,
2567,Naranjito,355,2,0,29,15,112,139,58,2012-09,
2568,Orocovis,183,1,0,8,22,72,63,17,2012-09,
2569,Patillas,191,6,1,7,18,56,94,9,2012-09,
2570,Adjuntas,223,0,0,6,15,76,121,5,2012-09,
2571,Ponce,2020,31,2,167,117,371,1254,78,2012-09,
2572,Juncos,335,12,0,37,23,116,121,26,2012-09,
2573,Aguada ,248,5,0,14,14,117,85,13,2012-09,
2574,Rio Grande,469,12,1,42,41,137,208,28,2012-10,
2575,Yabucoa,354,4,0,34,41,134,137,4,2012-10,
2576,Cidra,351,8,3,30,34,105,135,36,2012-10,
2577,Coamo,400,6,0,28,33,113,200,20,2012-10,
2578,Comerío,223,2,0,12,21,75,88,25,2012-10,
2579,Corozal,356,3,0,35,20,91,140,67,2012-10,
2580,Culebra,52,0,0,0,8,15,28,1,2012-10,
2581,Dorado,620,9,1,72,7,137,314,80,2012-10,
2582,Fajardo,498,23,0,35,71,147,189,33,2012-10,
2583,Florida,127,1,0,5,0,77,37,7,2012-10,
2584,Guánica,155,3,0,2,10,43,94,3,2012-10,
2585,Guayama,784,11,1,52,49,215,438,18,2012-10,
2586,Guayanilla,146,1,0,9,8,60,67,1,2012-10,
2587,Guaynabo,1232,28,0,149,34,226,674,121,2012-10,
2588,Gurabo,330,12,0,44,17,117,122,18,2012-10,
2589,Hatillo,356,4,0,33,7,133,128,51,2012-10,
2590,Hormigueros,122,0,0,0,1,55,61,5,2012-10,
2591,Ciales,209,2,1,15,7,84,88,12,2012-10,
2592,Ceiba,117,10,0,6,11,55,31,4,2012-10,
2593,Cayey,722,22,0,38,39,165,409,49,2012-10,
2594,Cataño,232,8,0,34,16,65,85,24,2012-10,
2595,Adjuntas,249,0,0,7,20,84,133,5,2012-10,
2596,Aguada ,283,5,0,15,19,134,96,14,2012-10,
2597,Aguadilla,831,5,0,46,24,307,417,32,2012-10,
2598,Aguas Buenas,266,10,0,27,26,111,78,14,2012-10,
2599,Aibonito,378,0,0,20,36,108,185,29,2012-10,
2600,Añasco,167,1,0,12,12,67,65,10,2012-10,
2601,Arecibo,856,21,0,74,37,337,286,101,2012-10,
2602,Humacao,1064,11,0,118,50,322,523,40,2012-10,
2603,Arroyo,194,6,0,4,18,78,86,2,2012-10,
2604,Barranquitas,475,3,0,21,37,165,208,41,2012-10,
2605,Bayamón,4808,42,0,588,114,804,2560,700,2012-10,
2606,Cabo Rojo,428,6,0,24,9,196,177,16,2012-10,
2607,Caguas,2801,46,0,262,93,544,1585,271,2012-10,
2608,Camuy,273,4,0,22,7,124,102,14,2012-10,
2609,Canóvanas,564,16,0,53,43,148,264,40,2012-10,
2610,Carolina,2893,38,0,376,128,506,1589,256,2012-10,
2611,Barceloneta,375,5,0,27,16,103,176,48,2012-10,
2612,Yauco,273,5,0,21,25,68,149,5,2012-10,
2613,Isabela,478,4,0,18,12,188,240,16,2012-10,
2614,Juana Díaz,369,12,2,42,27,107,165,14,2012-10,
2615,Sabana Grande,151,0,1,9,7,63,71,0,2012-10,
2616,Salinas,571,7,0,23,27,164,339,11,2012-10,
2617,San Germán,196,4,0,13,14,74,84,7,2012-10,
2618,San Juan,9345,160,5,1493,239,1237,4885,1326,2012-10,
2619,San Lorenzo,403,8,0,45,25,137,163,25,2012-10,
2620,San Sebastián,497,1,0,18,16,251,195,16,2012-10,
2621,Santa Isabel,240,6,1,13,17,64,125,14,2012-10,
2622,Toa Alta,615,14,0,62,28,184,214,113,2012-10,
2623,Toa Baja,1313,12,1,219,45,260,596,180,2012-10,
2624,Trujillo Alto,564,9,0,87,22,167,239,40,2012-10,
2625,Utuado,447,2,0,13,15,164,249,4,2012-10,
2626,Vega Alta,641,6,0,65,30,125,290,125,2012-10,
2627,Vega Baja,708,16,0,87,35,156,289,125,2012-10,
2628,Vieques,237,3,1,6,33,109,80,5,2012-10,
2629,Villalba,95,6,0,12,5,25,41,6,2012-10,
2630,Rincón,129,2,0,10,3,60,52,2,2012-10,
2631,Quebradillas,206,5,0,11,2,53,125,10,2012-10,
2632,Ponce,2224,32,3,189,131,402,1384,83,2012-10,
2633,Peñuelas,159,1,0,18,5,62,68,5,2012-10,
2634,Juncos,386,14,0,41,26,131,142,32,2012-10,
2635,Lares,317,1,0,6,12,110,182,6,2012-10,
2636,Las Marías,104,1,0,0,4,45,53,1,2012-10,
2637,Las Piedras,494,7,0,44,38,196,193,16,2012-10,
2638,Loiza,323,18,0,18,24,74,174,15,2012-10,
2639,Luquillo,253,3,0,19,12,107,99,13,2012-10,
2640,Manatí,526,5,0,46,22,154,177,122,2012-10,
2641,Jayuya,127,1,0,8,13,51,50,4,2012-10,
2642,Maricao,67,0,0,1,5,15,44,2,2012-10,
2643,Mayagüez,1749,17,0,106,56,521,969,80,2012-10,
2644,Moca,209,0,0,15,6,87,99,2,2012-10,
2645,Morovis,274,3,1,16,11,133,79,31,2012-10,
2646,Naguabo,257,3,0,27,29,103,86,9,2012-10,
2647,Naranjito,397,3,0,31,16,126,159,62,2012-10,
2648,Orocovis,198,1,0,9,23,75,72,18,2012-10,
2649,Patillas,217,7,1,8,20,65,107,9,2012-10,
2650,Maunabo,94,1,0,4,15,27,46,1,2012-10,
2651,Lajas,122,1,0,7,4,61,46,3,2012-10,
2652,Aguada ,321,6,0,20,20,148,112,15,2012-11,
2653,Juncos,470,19,0,49,29,163,167,43,2012-11,
2654,Culebra,58,0,0,1,9,17,29,2,2012-11,
2655,Dorado,704,10,1,80,8,168,354,83,2012-11,
2656,Fajardo,548,24,0,41,73,164,211,35,2012-11,
2657,Florida,148,1,0,5,0,88,46,8,2012-11,
2658,Guánica,171,3,0,3,10,50,102,3,2012-11,
2659,Guayama,863,11,1,56,56,243,478,18,2012-11,
2660,Guayanilla,157,1,0,9,8,66,72,1,2012-11,
2661,Guaynabo,1376,29,0,170,36,255,741,145,2012-11,
2662,Gurabo,379,14,0,49,21,129,143,23,2012-11,
2663,Hatillo,405,4,0,36,12,143,156,54,2012-11,
2664,Hormigueros,129,0,0,0,1,60,62,6,2012-11,
2665,Humacao,1149,11,0,126,51,348,565,48,2012-11,
2666,Isabela,543,4,0,22,15,216,265,21,2012-11,
2667,Jayuya,143,1,0,9,14,63,52,4,2012-11,
2668,Juana Díaz,400,13,2,47,32,117,172,17,2012-11,
2669,Corozal,395,3,0,39,21,102,152,78,2012-11,
2670,Comerío,245,3,1,13,24,79,95,30,2012-11,
2671,Coamo,444,8,0,30,36,130,218,22,2012-11,
2672,Cidra,394,8,2,33,39,124,146,42,2012-11,
2673,Aibonito,417,0,0,21,44,116,204,32,2012-11,
2674,Añasco,185,3,0,13,15,74,70,10,2012-11,
2675,Arecibo,944,22,0,79,40,369,329,105,2012-11,
2676,Arroyo,219,6,0,4,21,87,99,2,2012-11,
2677,Barceloneta,419,5,0,30,17,115,200,52,2012-11,
2678,Barranquitas,535,5,0,22,41,192,230,45,2012-11,
2679,Bayamón,5312,50,0,640,118,882,2825,797,2012-11,
2680,Aguadilla,915,6,0,51,26,354,446,32,2012-11,
2681,Cabo Rojo,453,6,0,28,10,206,185,18,2012-11,
2682,Camuy,326,4,0,26,9,143,128,16,2012-11,
2683,Canóvanas,619,18,0,57,52,155,295,42,2012-11,
2684,Carolina,3154,44,0,403,138,546,1746,277,2012-11,
2685,Cataño,261,8,0,37,19,75,96,26,2012-11,
2686,Cayey,816,25,0,39,48,178,472,54,2012-11,
2687,Ceiba,135,12,0,7,12,64,35,5,2012-11,
2688,Ciales,229,3,1,16,7,93,99,10,2012-11,
2689,Caguas,3075,51,0,288,113,587,1722,314,2012-11,
2690,Adjuntas,281,1,0,7,21,93,153,6,2012-11,
2691,Lajas,139,1,0,8,4,68,55,3,2012-11,
2692,Las Marías,114,1,0,1,6,49,56,1,2012-11,
2693,San Germán,212,4,0,14,14,79,94,7,2012-11,
2694,San Juan,10264,164,5,1631,260,1362,5390,1452,2012-11,
2695,San Lorenzo,443,8,0,48,25,146,188,28,2012-11,
2696,San Sebastián,542,1,0,21,19,267,214,20,2012-11,
2697,Santa Isabel,273,6,1,15,20,74,142,15,2012-11,
2698,Toa Alta,676,15,0,68,30,200,237,126,2012-11,
2699,Toa Baja,1437,13,1,236,49,285,657,196,2012-11,
2700,Trujillo Alto,644,10,0,100,27,186,278,43,2012-11,
2701,Utuado,501,4,0,16,17,183,276,5,2012-11,
2702,Vega Alta,722,6,0,70,31,154,321,140,2012-11,
2703,Vega Baja,820,16,0,97,35,180,357,135,2012-11,
2704,Vieques,268,3,1,6,36,129,87,6,2012-11,
2705,Villalba,103,6,0,12,10,26,43,6,2012-11,
2706,Yabucoa,395,6,0,37,44,146,157,5,2012-11,
2707,Yauco,291,5,0,22,25,73,161,5,2012-11,
2708,Salinas,638,7,0,27,29,184,378,13,2012-11,
2709,Sabana Grande,173,0,1,9,9,67,87,0,2012-11,
2710,Rio Grande,510,13,1,45,41,148,231,31,2012-11,
2711,Rincón,141,2,0,9,4,66,58,2,2012-11,
2712,Las Piedras,550,10,0,51,41,210,219,19,2012-11,
2713,Loiza,356,20,0,21,26,82,191,16,2012-11,
2714,Luquillo,287,4,0,24,13,117,115,14,2012-11,
2715,Manatí,574,5,0,51,23,160,206,129,2012-11,
2716,Maricao,72,0,0,1,5,16,48,2,2012-11,
2717,Maunabo,107,2,0,5,16,30,53,1,2012-11,
2718,Mayagüez,1863,18,0,113,66,557,1024,85,2012-11,
2719,Lares,340,1,0,6,12,124,190,7,2012-11,
2720,Moca,226,0,0,20,6,96,102,2,2012-11,
2721,Naguabo,281,5,0,29,30,113,95,9,2012-11,
2722,Naranjito,436,4,0,31,18,140,176,67,2012-11,
2723,Orocovis,214,1,0,9,26,83,77,18,2012-11,
2724,Patillas,243,7,1,8,24,74,120,9,2012-11,
2725,Peñuelas,171,1,0,19,5,66,72,8,2012-11,
